character_id,utterance_id,episode_id,turn_index
char__lady_of_the_house,utt__train_ep_002152__006,train_ep_002152,6
char__guest,utt__train_ep_002152__007,train_ep_002152,7
char__lady_of_the_house,utt__train_ep_002152__008,train_ep_002152,8
char__guest,utt__train_ep_002152__009,train_ep_002152,9
char__lady_of_the_house,utt__train_ep_002152__010,train_ep_002152,10
char__guest,utt__train_ep_002152__011,train_ep_002152,11
char__lady_of_the_house,utt__train_ep_002152__012,train_ep_002152,12
char__guest,utt__train_ep_002152__013,train_ep_002152,13
char__torturer,utt__train_ep_002153__000,train_ep_002153,0
char__priests,utt__train_ep_002153__001,train_ep_002153,1
char__torturer,utt__train_ep_002153__002,train_ep_002153,2
char__priests,utt__train_ep_002153__003,train_ep_002153,3
char__torturer,utt__train_ep_002153__004,train_ep_002153,4
char__priests,utt__train_ep_002153__005,train_ep_002153,5
char__torturer,utt__train_ep_002153__006,train_ep_002153,6
char__priests,utt__train_ep_002153__007,train_ep_002153,7
char__torturer,utt__train_ep_002153__008,train_ep_002153,8
char__priests,utt__train_ep_002153__009,train_ep_002153,9
char__torturer,utt__train_ep_002153__010,train_ep_002153,10
char__priests,utt__train_ep_002153__011,train_ep_002153,11
char__torturer,utt__train_ep_002153__012,train_ep_002153,12
char__priests,utt__train_ep_002153__013,train_ep_002153,13
char__woman,utt__train_ep_002154__000,train_ep_002154,0
char__ambassador,utt__train_ep_002154__001,train_ep_002154,1
char__woman,utt__train_ep_002154__002,train_ep_002154,2
char__ambassador,utt__train_ep_002154__003,train_ep_002154,3
char__woman,utt__train_ep_002154__004,train_ep_002154,4
char__ambassador,utt__train_ep_002154__005,train_ep_002154,5
char__woman,utt__train_ep_002154__006,train_ep_002154,6
char__ambassador,utt__train_ep_002154__007,train_ep_002154,7
char__woman,utt__train_ep_002154__008,train_ep_002154,8
char__ambassador,utt__train_ep_002154__009,train_ep_002154,9
char__woman,utt__train_ep_002154__010,train_ep_002154,10
char__ambassador,utt__train_ep_002154__011,train_ep_002154,11
char__woman,utt__train_ep_002154__012,train_ep_002154,12
char__ambassador,utt__train_ep_002154__013,train_ep_002154,13
char__dogs,utt__train_ep_002155__000,train_ep_002155,0
char__traitor,utt__train_ep_002155__001,train_ep_002155,1
char__dogs,utt__train_ep_002155__002,train_ep_002155,2
char__traitor,utt__train_ep_002155__003,train_ep_002155,3
char__dogs,utt__train_ep_002155__004,train_ep_002155,4
char__traitor,utt__train_ep_002155__005,train_ep_002155,5
char__dogs,utt__train_ep_002155__006,train_ep_002155,6
char__traitor,utt__train_ep_002155__007,train_ep_002155,7
char__dogs,utt__train_ep_002155__008,train_ep_002155,8
char__traitor,utt__train_ep_002155__009,train_ep_002155,9
char__dogs,utt__train_ep_002155__010,train_ep_002155,10
char__traitor,utt__train_ep_002155__011,train_ep_002155,11
char__dogs,utt__train_ep_002155__012,train_ep_002155,12
char__traitor,utt__train_ep_002155__013,train_ep_002155,13
char__lizards,utt__train_ep_002156__000,train_ep_002156,0
char__snakes,utt__train_ep_002156__001,train_ep_002156,1
char__lizards,utt__train_ep_002156__002,train_ep_002156,2
char__snakes,utt__train_ep_002156__003,train_ep_002156,3
char__lizards,utt__train_ep_002156__004,train_ep_002156,4
char__snakes,utt__train_ep_002156__005,train_ep_002156,5
char__lizards,utt__train_ep_002156__006,train_ep_002156,6
char__snakes,utt__train_ep_002156__007,train_ep_002156,7
char__lizards,utt__train_ep_002156__008,train_ep_002156,8
char__snakes,utt__train_ep_002156__009,train_ep_002156,9
char__lizards,utt__train_ep_002156__010,train_ep_002156,10
char__snakes,utt__train_ep_002156__011,train_ep_002156,11
char__lizards,utt__train_ep_002156__012,train_ep_002156,12
char__snakes,utt__train_ep_002156__013,train_ep_002156,13
char__teachers,utt__train_ep_002157__000,train_ep_002157,0
char__person,utt__train_ep_002157__001,train_ep_002157,1
char__teachers,utt__train_ep_002157__002,train_ep_002157,2
char__person,utt__train_ep_002157__003,train_ep_002157,3
char__teachers,utt__train_ep_002157__004,train_ep_002157,4
char__person,utt__train_ep_002157__005,train_ep_002157,5
char__teachers,utt__train_ep_002157__006,train_ep_002157,6
char__person,utt__train_ep_002157__007,train_ep_002157,7
char__teachers,utt__train_ep_002157__008,train_ep_002157,8
char__person,utt__train_ep_002157__009,train_ep_002157,9
char__teachers,utt__train_ep_002157__010,train_ep_002157,10
char__person,utt__train_ep_002157__011,train_ep_002157,11
char__teachers,utt__train_ep_002157__012,train_ep_002157,12
char__person,utt__train_ep_002157__013,train_ep_002157,13
char__rabbit,utt__train_ep_002158__000,train_ep_002158,0
char__cow,utt__train_ep_002158__001,train_ep_002158,1
char__rabbit,utt__train_ep_002158__002,train_ep_002158,2
char__cow,utt__train_ep_002158__003,train_ep_002158,3
char__rabbit,utt__train_ep_002158__004,train_ep_002158,4
char__cow,utt__train_ep_002158__005,train_ep_002158,5
char__rabbit,utt__train_ep_002158__006,train_ep_002158,6
char__cow,utt__train_ep_002158__007,train_ep_002158,7
char__rabbit,utt__train_ep_002158__008,train_ep_002158,8
char__cow,utt__train_ep_002158__009,train_ep_002158,9
char__rabbit,utt__train_ep_002158__010,train_ep_002158,10
char__cow,utt__train_ep_002158__011,train_ep_002158,11
char__rabbit,utt__train_ep_002158__012,train_ep_002158,12
char__cow,utt__train_ep_002158__013,train_ep_002158,13
char__deer,utt__train_ep_002159__000,train_ep_002159,0
char__wench,utt__train_ep_002159__001,train_ep_002159,1
char__deer,utt__train_ep_002159__002,train_ep_002159,2
char__wench,utt__train_ep_002159__003,train_ep_002159,3
char__deer,utt__train_ep_002159__004,train_ep_002159,4
char__wench,utt__train_ep_002159__005,train_ep_002159,5
char__deer,utt__train_ep_002159__006,train_ep_002159,6
char__wench,utt__train_ep_002159__007,train_ep_002159,7
char__deer,utt__train_ep_002159__008,train_ep_002159,8
char__wench,utt__train_ep_002159__009,train_ep_002159,9
char__deer,utt__train_ep_002159__010,train_ep_002159,10
char__wench,utt__train_ep_002159__011,train_ep_002159,11
char__deer,utt__train_ep_002159__012,train_ep_002159,12
char__wench,utt__train_ep_002159__013,train_ep_002159,13
char__high_priestess,utt__train_ep_002160__000,train_ep_002160,0
char__servant,utt__train_ep_002160__001,train_ep_002160,1
char__high_priestess,utt__train_ep_002160__002,train_ep_002160,2
char__servant,utt__train_ep_002160__003,train_ep_002160,3
char__high_priestess,utt__train_ep_002160__004,train_ep_002160,4
char__servant,utt__train_ep_002160__005,train_ep_002160,5
char__high_priestess,utt__train_ep_002160__006,train_ep_002160,6
char__servant,utt__train_ep_002160__007,train_ep_002160,7
char__high_priestess,utt__train_ep_002160__008,train_ep_002160,8
char__servant,utt__train_ep_002160__009,train_ep_002160,9
char__high_priestess,utt__train_ep_002160__010,train_ep_002160,10
char__servant,utt__train_ep_002160__011,train_ep_002160,11
char__high_priestess,utt__train_ep_002160__012,train_ep_002160,12
char__servant,utt__train_ep_002160__013,train_ep_002160,13
char__choirboy,utt__train_ep_002161__000,train_ep_002161,0
char__priest,utt__train_ep_002161__001,train_ep_002161,1
char__choirboy,utt__train_ep_002161__002,train_ep_002161,2
char__priest,utt__train_ep_002161__003,train_ep_002161,3
char__choirboy,utt__train_ep_002161__004,train_ep_002161,4
char__priest,utt__train_ep_002161__005,train_ep_002161,5
char__choirboy,utt__train_ep_002161__006,train_ep_002161,6
char__priest,utt__train_ep_002161__007,train_ep_002161,7
char__choirboy,utt__train_ep_002161__008,train_ep_002161,8
char__priest,utt__train_ep_002161__009,train_ep_002161,9
char__choirboy,utt__train_ep_002161__010,train_ep_002161,10
char__priest,utt__train_ep_002161__011,train_ep_002161,11
char__choirboy,utt__train_ep_002161__012,train_ep_002161,12
char__priest,utt__train_ep_002161__013,train_ep_002161,13
char__mysterious_owner,utt__train_ep_002162__000,train_ep_002162,0
char__owner,utt__train_ep_002162__001,train_ep_002162,1
char__mysterious_owner,utt__train_ep_002162__002,train_ep_002162,2
char__owner,utt__train_ep_002162__003,train_ep_002162,3
char__mysterious_owner,utt__train_ep_002162__004,train_ep_002162,4
char__owner,utt__train_ep_002162__005,train_ep_002162,5
char__mysterious_owner,utt__train_ep_002162__006,train_ep_002162,6
char__owner,utt__train_ep_002162__007,train_ep_002162,7
char__mysterious_owner,utt__train_ep_002162__008,train_ep_002162,8
char__owner,utt__train_ep_002162__009,train_ep_002162,9
char__mysterious_owner,utt__train_ep_002162__010,train_ep_002162,10
char__owner,utt__train_ep_002162__011,train_ep_002162,11
char__mysterious_owner,utt__train_ep_002162__012,train_ep_002162,12
char__owner,utt__train_ep_002162__013,train_ep_002162,13
char__duke,utt__train_ep_002163__000,train_ep_002163,0
char__hunter,utt__train_ep_002163__001,train_ep_002163,1
char__duke,utt__train_ep_002163__002,train_ep_002163,2
char__hunter,utt__train_ep_002163__003,train_ep_002163,3
char__duke,utt__train_ep_002163__004,train_ep_002163,4
char__hunter,utt__train_ep_002163__005,train_ep_002163,5
char__duke,utt__train_ep_002163__006,train_ep_002163,6
char__hunter,utt__train_ep_002163__007,train_ep_002163,7
char__duke,utt__train_ep_002163__008,train_ep_002163,8
char__hunter,utt__train_ep_002163__009,train_ep_002163,9
char__duke,utt__train_ep_002163__010,train_ep_002163,10
char__hunter,utt__train_ep_002163__011,train_ep_002163,11
char__duke,utt__train_ep_002163__012,train_ep_002163,12
char__hunter,utt__train_ep_002163__013,train_ep_002163,13
char__they_are_not_quite_outcast,utt__train_ep_002164__000,train_ep_002164,0
char__person,utt__train_ep_002164__001,train_ep_002164,1
char__they_are_not_quite_outcast,utt__train_ep_002164__002,train_ep_002164,2
char__person,utt__train_ep_002164__003,train_ep_002164,3
char__they_are_not_quite_outcast,utt__train_ep_002164__004,train_ep_002164,4
char__person,utt__train_ep_002164__005,train_ep_002164,5
char__they_are_not_quite_outcast,utt__train_ep_002164__006,train_ep_002164,6
char__person,utt__train_ep_002164__007,train_ep_002164,7
char__they_are_not_quite_outcast,utt__train_ep_002164__008,train_ep_002164,8
char__person,utt__train_ep_002164__009,train_ep_002164,9
char__they_are_not_quite_outcast,utt__train_ep_002164__010,train_ep_002164,10
char__person,utt__train_ep_002164__011,train_ep_002164,11
char__they_are_not_quite_outcast,utt__train_ep_002164__012,train_ep_002164,12
char__person,utt__train_ep_002164__013,train_ep_002164,13
char__farmers,utt__train_ep_002165__000,train_ep_002165,0
char__worker,utt__train_ep_002165__001,train_ep_002165,1
char__farmers,utt__train_ep_002165__002,train_ep_002165,2
char__worker,utt__train_ep_002165__003,train_ep_002165,3
char__farmers,utt__train_ep_002165__004,train_ep_002165,4
char__worker,utt__train_ep_002165__005,train_ep_002165,5
char__farmers,utt__train_ep_002165__006,train_ep_002165,6
char__worker,utt__train_ep_002165__007,train_ep_002165,7
char__farmers,utt__train_ep_002165__008,train_ep_002165,8
char__worker,utt__train_ep_002165__009,train_ep_002165,9
char__farmers,utt__train_ep_002165__010,train_ep_002165,10
char__worker,utt__train_ep_002165__011,train_ep_002165,11
char__farmers,utt__train_ep_002165__012,train_ep_002165,12
char__worker,utt__train_ep_002165__013,train_ep_002165,13
char__hawk,utt__train_ep_002166__000,train_ep_002166,0
char__skeleton,utt__train_ep_002166__001,train_ep_002166,1
char__hawk,utt__train_ep_002166__002,train_ep_002166,2
char__skeleton,utt__train_ep_002166__003,train_ep_002166,3
char__hawk,utt__train_ep_002166__004,train_ep_002166,4
char__skeleton,utt__train_ep_002166__005,train_ep_002166,5
char__hawk,utt__train_ep_002166__006,train_ep_002166,6
char__skeleton,utt__train_ep_002166__007,train_ep_002166,7
char__hawk,utt__train_ep_002166__008,train_ep_002166,8
char__skeleton,utt__train_ep_002166__009,train_ep_002166,9
char__hawk,utt__train_ep_002166__010,train_ep_002166,10
char__skeleton,utt__train_ep_002166__011,train_ep_002166,11
char__hawk,utt__train_ep_002166__012,train_ep_002166,12
char__skeleton,utt__train_ep_002166__013,train_ep_002166,13
char__torturer,utt__train_ep_002167__000,train_ep_002167,0
char__traitor,utt__train_ep_002167__001,train_ep_002167,1
char__torturer,utt__train_ep_002167__002,train_ep_002167,2
char__traitor,utt__train_ep_002167__003,train_ep_002167,3
char__torturer,utt__train_ep_002167__004,train_ep_002167,4
char__traitor,utt__train_ep_002167__005,train_ep_002167,5
char__torturer,utt__train_ep_002167__006,train_ep_002167,6
char__traitor,utt__train_ep_002167__007,train_ep_002167,7
char__torturer,utt__train_ep_002167__008,train_ep_002167,8
char__traitor,utt__train_ep_002167__009,train_ep_002167,9
char__torturer,utt__train_ep_002167__010,train_ep_002167,10
char__traitor,utt__train_ep_002167__011,train_ep_002167,11
char__torturer,utt__train_ep_002167__012,train_ep_002167,12
char__traitor,utt__train_ep_002167__013,train_ep_002167,13
char__peasant,utt__train_ep_002168__000,train_ep_002168,0
char__reluctant_nun,utt__train_ep_002168__001,train_ep_002168,1
char__peasant,utt__train_ep_002168__002,train_ep_002168,2
char__reluctant_nun,utt__train_ep_002168__003,train_ep_002168,3
char__peasant,utt__train_ep_002168__004,train_ep_002168,4
char__reluctant_nun,utt__train_ep_002168__005,train_ep_002168,5
char__peasant,utt__train_ep_002168__006,train_ep_002168,6
char__reluctant_nun,utt__train_ep_002168__007,train_ep_002168,7
char__peasant,utt__train_ep_002168__008,train_ep_002168,8
char__reluctant_nun,utt__train_ep_002168__009,train_ep_002168,9
char__peasant,utt__train_ep_002168__010,train_ep_002168,10
char__reluctant_nun,utt__train_ep_002168__011,train_ep_002168,11
char__peasant,utt__train_ep_002168__012,train_ep_002168,12
char__reluctant_nun,utt__train_ep_002168__013,train_ep_002168,13
char__guard,utt__train_ep_002169__000,train_ep_002169,0
char__executioner,utt__train_ep_002169__001,train_ep_002169,1
char__guard,utt__train_ep_002169__002,train_ep_002169,2
char__executioner,utt__train_ep_002169__003,train_ep_002169,3
char__guard,utt__train_ep_002169__004,train_ep_002169,4
char__executioner,utt__train_ep_002169__005,train_ep_002169,5
char__guard,utt__train_ep_002169__006,train_ep_002169,6
char__executioner,utt__train_ep_002169__007,train_ep_002169,7
char__guard,utt__train_ep_002169__008,train_ep_002169,8
char__executioner,utt__train_ep_002169__009,train_ep_002169,9
char__guard,utt__train_ep_002169__010,train_ep_002169,10
char__executioner,utt__train_ep_002169__011,train_ep_002169,11
char__guard,utt__train_ep_002169__012,train_ep_002169,12
char__executioner,utt__train_ep_002169__013,train_ep_002169,13
char__archer,utt__train_ep_002170__000,train_ep_002170,0
char__soldier,utt__train_ep_002170__001,train_ep_002170,1
char__archer,utt__train_ep_002170__002,train_ep_002170,2
char__soldier,utt__train_ep_002170__003,train_ep_002170,3
char__archer,utt__train_ep_002170__004,train_ep_002170,4
char__soldier,utt__train_ep_002170__005,train_ep_002170,5
char__archer,utt__train_ep_002170__006,train_ep_002170,6
char__soldier,utt__train_ep_002170__007,train_ep_002170,7
char__archer,utt__train_ep_002170__008,train_ep_002170,8
char__soldier,utt__train_ep_002170__009,train_ep_002170,9
char__archer,utt__train_ep_002170__010,train_ep_002170,10
char__soldier,utt__train_ep_002170__011,train_ep_002170,11
char__archer,utt__train_ep_002170__012,train_ep_002170,12
char__soldier,utt__train_ep_002170__013,train_ep_002170,13
char__guard,utt__train_ep_002171__000,train_ep_002171,0
char__inhabitant,utt__train_ep_002171__001,train_ep_002171,1
char__guard,utt__train_ep_002171__002,train_ep_002171,2
char__inhabitant,utt__train_ep_002171__003,train_ep_002171,3
char__guard,utt__train_ep_002171__004,train_ep_002171,4
char__inhabitant,utt__train_ep_002171__005,train_ep_002171,5
char__guard,utt__train_ep_002171__006,train_ep_002171,6
char__inhabitant,utt__train_ep_002171__007,train_ep_002171,7
char__guard,utt__train_ep_002171__008,train_ep_002171,8
char__inhabitant,utt__train_ep_002171__009,train_ep_002171,9
char__guard,utt__train_ep_002171__010,train_ep_002171,10
char__inhabitant,utt__train_ep_002171__011,train_ep_002171,11
char__guard,utt__train_ep_002171__012,train_ep_002171,12
char__inhabitant,utt__train_ep_002171__013,train_ep_002171,13
char__servant,utt__train_ep_002172__000,train_ep_002172,0
char__family_member,utt__train_ep_002172__001,train_ep_002172,1
char__servant,utt__train_ep_002172__002,train_ep_002172,2
char__family_member,utt__train_ep_002172__003,train_ep_002172,3
char__servant,utt__train_ep_002172__004,train_ep_002172,4
char__family_member,utt__train_ep_002172__005,train_ep_002172,5
char__servant,utt__train_ep_002172__006,train_ep_002172,6
char__family_member,utt__train_ep_002172__007,train_ep_002172,7
